-0.038494, -0.127587, -0.287188, 0.741881, 0.621794, -0.250341, 0.017753, -0.046907, -0.132464, -0.307622, 0.642877, 0.269802, -0.500293, 0.513442
-0.040599, -0.125287, -0.287193, 0.748328, 0.616760, -0.243665, 0.015511, -0.043596, -0.124709, -0.291519, 0.634292, 0.274945, -0.513678, 0.508147
-0.042401, -0.123778, -0.287779, 0.752738, 0.610581, -0.243958, 0.032553, -0.045479, -0.124968, -0.295893, 0.622232, 0.297287, -0.515569, 0.508563
-0.043376, -0.122417, -0.287077, 0.735489, 0.635692, -0.233842, 0.016409, -0.049648, -0.125413, -0.299577, 0.627736, 0.301239, -0.506195, 0.508890
-0.044316, -0.120109, -0.286873, 0.739508, 0.633168, -0.227129, 0.025277, -0.049057, -0.120516, -0.295276, 0.621428, 0.308451, -0.511420, 0.507085
-0.045382, -0.116754, -0.287510, 0.732049, 0.639621, -0.232753, 0.028543, -0.048542, -0.116889, -0.293415, 0.608714, 0.323488, -0.526215, 0.497916
-0.046058, -0.114639, -0.287170, 0.725283, 0.648607, -0.229728, 0.022336, -0.049093, -0.113185, -0.287538, 0.614296, 0.316799, -0.526717, 0.494821
-0.046407, -0.112125, -0.288192, 0.718543, 0.656896, -0.227090, 0.024764, -0.051908, -0.113379, -0.298478, 0.611237, 0.330404, -0.521901, 0.494815
-0.046141, -0.108821, -0.287643, 0.714910, 0.659796, -0.230321, 0.022921, -0.049747, -0.107888, -0.288438, 0.616566, 0.323181, -0.519081, 0.495938
-0.046423, -0.108097, -0.287876, 0.710145, 0.660115, -0.242750, 0.031856, -0.051345, -0.110119, -0.297316, 0.620424, 0.322618, -0.505195, 0.505736
-0.046687, -0.105403, -0.287433, 0.715784, 0.658743, -0.229955, 0.028837, -0.049513, -0.104982, -0.289006, 0.603821, 0.334608, -0.533298, 0.488907
-0.045409, -0.104433, -0.285913, 0.711638, 0.664614, -0.226379, 0.024759, -0.048146, -0.104536, -0.285123, 0.602039, 0.341036, -0.520311, 0.500520
-0.045379, -0.101661, -0.285088, 0.712291, 0.658894, -0.238869, 0.037971, -0.046993, -0.102370, -0.285163, 0.597494, 0.345150, -0.528849, 0.494158
-0.044139, -0.101793, -0.284561, 0.720536, 0.656702, -0.219377, 0.038007, -0.047709, -0.102117, -0.288262, 0.604326, 0.341474, -0.514409, 0.503557
-0.044188, -0.101810, -0.284777, 0.719339, 0.662272, -0.207939, 0.026632, -0.046878, -0.101590, -0.287053, 0.593305, 0.350870, -0.527632, 0.496470
-0.042651, -0.101986, -0.284185, 0.706128, 0.674865, -0.213471, 0.019246, -0.049594, -0.103118, -0.291966, 0.608538, 0.340471, -0.511782, 0.501836
-0.042336, -0.101347, -0.284518, 0.703556, 0.675927, -0.218405, 0.020766, -0.044559, -0.101384, -0.285276, 0.594096, 0.350474, -0.519180, 0.504649
-0.042223, -0.102933, -0.285255, 0.714261, 0.663034, -0.221882, 0.031394, -0.044963, -0.104793, -0.289508, 0.609168, 0.336217, -0.498180, 0.517387
-0.041330, -0.102945, -0.285303, 0.720686, 0.655394, -0.223350, 0.034433, -0.043403, -0.102866, -0.283392, 0.596043, 0.348126, -0.515682, 0.507555
-0.041134, -0.104824, -0.286064, 0.730788, 0.644792, -0.219939, 0.042657, -0.039373, -0.104691, -0.281054, 0.597284, 0.339239, -0.504466, 0.523147
-0.040164, -0.105997, -0.287289, 0.736289, 0.637139, -0.222311, 0.050105, -0.032527, -0.102694, -0.269093, 0.593165, 0.335935, -0.493551, 0.540101
-0.039538, -0.106988, -0.288213, 0.746754, 0.619053, -0.233961, 0.066302, -0.034866, -0.103535, -0.277259, 0.600928, 0.327739, -0.507463, 0.523406
-0.037053, -0.111865, -0.285770, 0.749919, 0.602530, -0.251303, 0.106892, -0.039029, -0.107346, -0.278957, 0.626802, 0.305157, -0.470472, 0.540976
-0.035274, -0.114995, -0.285353, 0.769927, 0.552752, -0.274161, 0.162830, -0.036925, -0.112764, -0.286017, 0.632023, 0.300239, -0.459780, 0.546814
-0.034365, -0.115340, -0.285277, 0.778747, 0.500600, -0.306836, 0.220920, -0.034549, -0.109454, -0.275049, 0.649468, 0.282298, -0.446752, 0.546729
-0.030895, -0.116258, -0.280107, 0.774353, 0.444465, -0.337576, 0.298112, -0.032668, -0.111322, -0.282344, 0.665498, 0.272194, -0.434979, 0.542048
-0.031685, -0.115757, -0.274817, 0.772516, 0.377342, -0.361614, 0.360650, -0.031263, -0.108685, -0.262584, 0.676497, 0.252592, -0.435210, 0.537719
-0.032478, -0.113635, -0.274070, 0.765265, 0.307945, -0.386719, 0.412296, -0.034186, -0.106881, -0.263768, 0.702980, 0.234717, -0.449568, 0.498615
-0.033770, -0.112204, -0.279113, 0.729288, 0.181796, -0.417759, 0.510458, -0.037536, -0.106571, -0.271572, 0.759687, 0.210151, -0.403593, 0.464571
-0.037167, -0.116296, -0.268892, 0.619035, 0.051191, -0.470933, 0.626417, -0.043730, -0.115792, -0.271257, 0.786237, 0.209089, -0.396660, 0.425175
-0.039592, -0.121248, -0.263901, 0.522653, -0.045877, -0.511554, 0.680471, -0.044568, -0.127263, -0.285272, 0.780570, 0.215235, -0.433098, 0.395994
-0.040264, -0.124080, -0.262930, 0.464859, -0.100720, -0.544484, 0.690868, -0.046071, -0.128694, -0.283094, 0.775172, 0.213316, -0.464123, 0.371746
-0.040669, -0.127707, -0.261968, 0.420443, -0.123859, -0.564987, 0.699054, -0.042335, -0.132373, -0.279470, 0.760406, 0.226083, -0.481694, 0.372342
-0.040922, -0.131023, -0.263184, 0.378587, -0.143700, -0.577234, 0.709101, -0.045879, -0.140789, -0.291798, 0.755383, 0.237601, -0.475025, 0.383789
-0.040263, -0.135134, -0.265087, 0.325071, -0.164054, -0.587862, 0.722381, -0.044665, -0.145946, -0.297284, 0.745399, 0.252971, -0.477896, 0.389874
-0.037335, -0.137511, -0.268353, 0.268924, -0.187145, -0.602106, 0.728097, -0.040532, -0.145577, -0.292173, 0.746418, 0.260380, -0.462983, 0.400884
-0.035330, -0.139718, -0.270871, 0.241942, -0.191274, -0.601867, 0.736638, -0.039063, -0.149028, -0.299019, 0.736672, 0.267714, -0.467342, 0.408943
-0.034171, -0.142175, -0.272751, 0.232480, -0.189542, -0.600623, 0.741134, -0.038886, -0.152817, -0.302513, 0.745096, 0.267781, -0.439484, 0.424238
-0.031522, -0.144658, -0.274493, 0.227475, -0.165649, -0.607549, 0.742765, -0.034005, -0.153434, -0.298087, 0.741652, 0.272657, -0.419416, 0.446878
-0.027838, -0.145188, -0.277648, 0.201918, -0.160889, -0.603833, 0.754141, -0.028030, -0.149330, -0.290852, 0.735155, 0.281126, -0.415100, 0.456298
-0.025660, -0.146229, -0.279696, 0.184241, -0.152491, -0.601301, 0.762391, -0.027826, -0.152049, -0.297284, 0.746984, 0.274759, -0.367157, 0.481370
